id,family,angle_deg,length_px,length_cm,x,y,width,height
F1-84,F1,52.6,40,4.0,710,685,31,29
F1-85,F1,23.9,137,13.7,746,685,56,35
F1-86,F1,54.5,271,27.1,240,699,68,66
F2-138,F2,154.6,97,9.7,496,699,41,31
F1-87,F1,41.1,33,3.3,826,710,17,17
F2-139,F2,135.3,37,3.7,584,719,21,20
F1-88,F1,37.3,60,6.0,282,720,34,26
F1-89,F1,44.7,189,18.9,420,721,70,66
F1-90,F1,37.1,63,6.3,317,728,29,31
F2-140,F2,103.7,38,3.8,469,732,11,29
F1-91,F1,42.8,123,12.3,500,732,39,32
F1-92,F1,84.1,51,5.1,602,733,21,22
F2-141,F2,128.3,39,3.9,784,735,21,25
F2-142,F2,95.9,57,5.7,833,738,6,43
F2-143,F2,140.7,77,7.7,752,741,31,25
F2-145,F2,148.7,63,6.3,472,750,36,29
F1-93,F1,40.9,102,10.2,715,765,46,35
F1-94,F1,30.6,60,6.0,956,769,31,21
F1-95,F1,22.7,62,6.2,526,771,29,21
F2-148,F2,164.8,66,6.6,556,770,27,19
F1-96,F1,57.4,90,9.0,684,770,41,30
